date,commodity,market,state,variety,min_price,max_price,modal_price,avg_price
2023-10-11,Groundnut,Rajkot Market,Gujarat,GG-20,4941,5684,5313,5469
2023-10-11,Maize,Nizamabad APMC,Telangana,DHM-117,1887,2171,2029,1998
2023-10-11,Turmeric,Nizamabad Market,Telangana,Rajapuri,7279,8375,7827,7888
2023-10-11,Chilli,Guntur APMC,Andhra Pradesh,S-334,7722,8884,8303,8625
2023-10-11,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2150,2474,2312,2209
2023-10-11,Tomato,Kolar Market,Karnataka,Hybrid,1794,2064,1929,1893
2023-10-11,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1349,1552,1451,1472
2023-10-11,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5582,6423,6002,5890
2023-10-12,Wheat,Azadpur Mandi,Delhi,HD-2967,2318,2667,2493,2523
2023-10-12,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3225,3710,3467,3365
2023-10-12,Cotton,Adilabad APMC,Telangana,Bt Cotton,6659,7661,7160,7150
2023-10-12,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4516,5195,4855,4732
2023-10-12,Groundnut,Rajkot Market,Gujarat,GG-20,4993,5745,5369,5468
2023-10-12,Maize,Nizamabad APMC,Telangana,DHM-117,1869,2150,2010,1998
2023-10-12,Turmeric,Nizamabad Market,Telangana,Rajapuri,7322,8424,7873,7886
2023-10-12,Chilli,Guntur APMC,Andhra Pradesh,S-334,8008,9213,8610,8622
2023-10-12,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2002,2304,2153,2208
2023-10-12,Tomato,Kolar Market,Karnataka,Hybrid,1680,1933,1806,1893
2023-10-12,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1429,1644,1536,1472
2023-10-12,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5439,6258,5848,5888
2023-10-13,Wheat,Azadpur Mandi,Delhi,HD-2967,2292,2637,2464,2523
2023-10-13,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3253,3743,3498,3364
2023-10-13,Cotton,Adilabad APMC,Telangana,Bt Cotton,6746,7761,7254,7148
2023-10-13,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4343,4997,4670,4730
2023-10-13,Groundnut,Rajkot Market,Gujarat,GG-20,5065,5827,5446,5466
2023-10-13,Maize,Nizamabad APMC,Telangana,DHM-117,1866,2147,2007,1997
2023-10-13,Turmeric,Nizamabad Market,Telangana,Rajapuri,7633,8782,8207,7883
2023-10-13,Chilli,Guntur APMC,Andhra Pradesh,S-334,8002,9207,8605,8619
2023-10-13,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2043,2351,2197,2207
2023-10-13,Tomato,Kolar Market,Karnataka,Hybrid,1714,1972,1843,1892
2023-10-13,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1404,1616,1510,1472
2023-10-13,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5746,6611,6178,5886
2023-10-14,Wheat,Azadpur Mandi,Delhi,HD-2967,2432,2798,2615,2522
2023-10-14,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3084,3548,3316,3363
2023-10-14,Cotton,Adilabad APMC,Telangana,Bt Cotton,6670,7674,7172,7145
2023-10-14,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4515,5195,4855,4729
2023-10-14,Groundnut,Rajkot Market,Gujarat,GG-20,5126,5898,5512,5464
2023-10-14,Maize,Nizamabad APMC,Telangana,DHM-117,1906,2192,2049,1997
2023-10-14,Turmeric,Nizamabad Market,Telangana,Rajapuri,7014,8070,7542,7881
2023-10-14,Chilli,Guntur APMC,Andhra Pradesh,S-334,7932,9126,8529,8617
2023-10-14,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2098,2414,2256,2207
2023-10-14,Tomato,Kolar Market,Karnataka,Hybrid,1844,2121,1982,1891
2023-10-14,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1336,1537,1437,1471
2023-10-14,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5326,6128,5727,5884
2023-10-15,Wheat,Azadpur Mandi,Delhi,HD-2967,2417,2781,2599,2521
2023-10-15,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3098,3564,3331,3361
2023-10-15,Cotton,Adilabad APMC,Telangana,Bt Cotton,6362,7320,6841,7143
2023-10-15,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4356,5012,4684,4727
2023-10-15,Groundnut,Rajkot Market,Gujarat,GG-20,5107,5876,5492,5462
2023-10-15,Maize,Nizamabad APMC,Telangana,DHM-117,1856,2135,1996,1996
2023-10-15,Turmeric,Nizamabad Market,Telangana,Rajapuri,7169,8248,7708,7878
2023-10-15,Chilli,Guntur APMC,Andhra Pradesh,S-334,7796,8970,8383,8614
2023-10-15,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2047,2355,2201,2206
2023-10-15,Tomato,Kolar Market,Karnataka,Hybrid,1704,1961,1832,1891
2023-10-15,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1327,1527,1427,1471
2023-10-15,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5644,6493,6069,5883
2023-10-16,Wheat,Azadpur Mandi,Delhi,HD-2967,2376,2734,2555,2520
2023-10-16,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3100,3567,3334,3360
2023-10-16,Cotton,Adilabad APMC,Telangana,Bt Cotton,6445,7415,6930,7141
2023-10-16,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4414,5078,4746,4726
2023-10-16,Groundnut,Rajkot Market,Gujarat,GG-20,5248,6038,5643,5461
2023-10-16,Maize,Nizamabad APMC,Telangana,DHM-117,1882,2165,2023,1995
2023-10-16,Turmeric,Nizamabad Market,Telangana,Rajapuri,7430,8549,7990,7876
2023-10-16,Chilli,Guntur APMC,Andhra Pradesh,S-334,7889,9077,8483,8611
2023-10-16,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1971,2268,2119,2205
2023-10-16,Tomato,Kolar Market,Karnataka,Hybrid,1826,2101,1964,1890
2023-10-16,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1417,1630,1524,1470
2023-10-16,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5472,6295,5883,5881
2023-10-17,Wheat,Azadpur Mandi,Delhi,HD-2967,2257,2597,2427,2520
2023-10-17,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3163,3640,3402,3359
2023-10-17,Cotton,Adilabad APMC,Telangana,Bt Cotton,6847,7877,7362,7139
2023-10-17,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4229,4865,4547,4724
2023-10-17,Groundnut,Rajkot Market,Gujarat,GG-20,4901,5638,5270,5459
2023-10-17,Maize,Nizamabad APMC,Telangana,DHM-117,1850,2128,1989,1995
2023-10-17,Turmeric,Nizamabad Market,Telangana,Rajapuri,7312,8413,7862,7874
2023-10-17,Chilli,Guntur APMC,Andhra Pradesh,S-334,8364,9623,8993,8608
2023-10-17,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1949,2242,2096,2205
2023-10-17,Tomato,Kolar Market,Karnataka,Hybrid,1723,1983,1853,1890
2023-10-17,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1365,1570,1467,1470
2023-10-17,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5726,6588,6157,5879
2023-10-18,Wheat,Azadpur Mandi,Delhi,HD-2967,2309,2657,2483,2519
2023-10-18,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3088,3553,3320,3358
2023-10-18,Cotton,Adilabad APMC,Telangana,Bt Cotton,6741,7755,7248,7136
2023-10-18,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4210,4844,4527,4723
2023-10-18,Groundnut,Rajkot Market,Gujarat,GG-20,5045,5805,5425,5457
2023-10-18,Maize,Nizamabad APMC,Telangana,DHM-117,1903,2190,2046,1994
2023-10-18,Turmeric,Nizamabad Market,Telangana,Rajapuri,7134,8208,7671,7871
2023-10-18,Chilli,Guntur APMC,Andhra Pradesh,S-334,8288,9536,8912,8606
2023-10-18,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1959,2254,2107,2204
2023-10-18,Tomato,Kolar Market,Karnataka,Hybrid,1685,1939,1812,1889
2023-10-18,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1399,1610,1505,1469
2023-10-18,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5302,6100,5701,5877
2023-10-19,Wheat,Azadpur Mandi,Delhi,HD-2967,2399,2760,2579,2518
2023-10-19,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3120,3590,3355,3357
2023-10-19,Cotton,Adilabad APMC,Telangana,Bt Cotton,6504,7484,6994,7134
2023-10-19,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4404,5067,4735,4721
2023-10-19,Groundnut,Rajkot Market,Gujarat,GG-20,5094,5861,5478,5456
2023-10-19,Maize,Nizamabad APMC,Telangana,DHM-117,1868,2149,2008,1993
2023-10-19,Turmeric,Nizamabad Market,Telangana,Rajapuri,7061,8124,7593,7869
2023-10-19,Chilli,Guntur APMC,Andhra Pradesh,S-334,8110,9331,8721,8603
2023-10-19,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2035,2341,2188,2203
2023-10-19,Tomato,Kolar Market,Karnataka,Hybrid,1669,1921,1795,1888
2023-10-19,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1413,1625,1519,1469
2023-10-19,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5353,6158,5756,5875
2023-10-20,Wheat,Azadpur Mandi,Delhi,HD-2967,2362,2718,2540,2517
2023-10-20,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3204,3687,3445,3356
2023-10-20,Cotton,Adilabad APMC,Telangana,Bt Cotton,6932,7975,7453,7132
2023-10-20,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4534,5217,4876,4720
2023-10-20,Groundnut,Rajkot Market,Gujarat,GG-20,5029,5786,5407,5454
2023-10-20,Maize,Nizamabad APMC,Telangana,DHM-117,1934,2225,2079,1993
2023-10-20,Turmeric,Nizamabad Market,Telangana,Rajapuri,7546,8682,8114,7866
2023-10-20,Chilli,Guntur APMC,Andhra Pradesh,S-334,8215,9452,8833,8600
2023-10-20,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2071,2382,2226,2203
2023-10-20,Tomato,Kolar Market,Karnataka,Hybrid,1755,2019,1887,1888
2023-10-20,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1308,1505,1407,1468
2023-10-20,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5381,6191,5786,5873
2023-10-21,Wheat,Azadpur Mandi,Delhi,HD-2967,2377,2735,2556,2516
2023-10-21,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3151,3626,3389,3355
2023-10-21,Cotton,Adilabad APMC,Telangana,Bt Cotton,6592,7585,7089,7130
2023-10-21,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4485,5160,4822,4718
2023-10-21,Groundnut,Rajkot Market,Gujarat,GG-20,4874,5608,5241,5452
2023-10-21,Maize,Nizamabad APMC,Telangana,DHM-117,1871,2153,2012,1992
2023-10-21,Turmeric,Nizamabad Market,Telangana,Rajapuri,7198,8281,7739,7864
2023-10-21,Chilli,Guntur APMC,Andhra Pradesh,S-334,7821,8998,8410,8598
2023-10-21,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2098,2414,2256,2202
2023-10-21,Tomato,Kolar Market,Karnataka,Hybrid,1824,2099,1962,1887
2023-10-21,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1327,1527,1427,1468
2023-10-21,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5411,6226,5819,5872
2023-10-22,Wheat,Azadpur Mandi,Delhi,HD-2967,2424,2789,2607,2516
2023-10-22,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2970,3417,3193,3354
2023-10-22,Cotton,Adilabad APMC,Telangana,Bt Cotton,6773,7793,7283,7128
2023-10-22,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4375,5033,4704,4717
2023-10-22,Groundnut,Rajkot Market,Gujarat,GG-20,5164,5941,5553,5450
2023-10-22,Maize,Nizamabad APMC,Telangana,DHM-117,1926,2216,2071,1992
2023-10-22,Turmeric,Nizamabad Market,Telangana,Rajapuri,7471,8595,8033,7861
2023-10-22,Chilli,Guntur APMC,Andhra Pradesh,S-334,8134,9359,8746,8595
2023-10-22,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2128,2449,2288,2201
2023-10-22,Tomato,Kolar Market,Karnataka,Hybrid,1746,2009,1877,1887
2023-10-22,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1406,1618,1512,1467
2023-10-22,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5378,6188,5783,5870
2023-10-23,Wheat,Azadpur Mandi,Delhi,HD-2967,2409,2772,2591,2515
2023-10-23,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2975,3423,3199,3353
2023-10-23,Cotton,Adilabad APMC,Telangana,Bt Cotton,6596,7589,7092,7125
2023-10-23,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4453,5124,4789,4715
2023-10-23,Groundnut,Rajkot Market,Gujarat,GG-20,5047,5807,5427,5449
2023-10-23,Maize,Nizamabad APMC,Telangana,DHM-117,1822,2097,1960,1991
2023-10-23,Turmeric,Nizamabad Market,Telangana,Rajapuri,7638,8788,8213,7859
2023-10-23,Chilli,Guntur APMC,Andhra Pradesh,S-334,7755,8922,8338,8592
2023-10-23,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2078,2391,2235,2200
2023-10-23,Tomato,Kolar Market,Karnataka,Hybrid,1758,2022,1890,1886
2023-10-23,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1372,1579,1475,1467
2023-10-23,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5261,6053,5657,5868
2023-10-24,Wheat,Azadpur Mandi,Delhi,HD-2967,2273,2615,2444,2514
2023-10-24,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3103,3570,3337,3352
2023-10-24,Cotton,Adilabad APMC,Telangana,Bt Cotton,6878,7914,7396,7123
2023-10-24,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4267,4909,4588,4714
2023-10-24,Groundnut,Rajkot Market,Gujarat,GG-20,5157,5933,5545,5447
2023-10-24,Maize,Nizamabad APMC,Telangana,DHM-117,1767,2033,1900,1990
2023-10-24,Turmeric,Nizamabad Market,Telangana,Rajapuri,7108,8178,7643,7856
2023-10-24,Chilli,Guntur APMC,Andhra Pradesh,S-334,7596,8739,8167,8590
2023-10-24,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1982,2281,2132,2200
2023-10-24,Tomato,Kolar Market,Karnataka,Hybrid,1707,1964,1835,1886
2023-10-24,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1308,1505,1407,1467
2023-10-24,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5573,6412,5993,5866
2023-10-25,Wheat,Azadpur Mandi,Delhi,HD-2967,2413,2776,2594,2513
2023-10-25,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3115,3584,3350,3351
2023-10-25,Cotton,Adilabad APMC,Telangana,Bt Cotton,6646,7646,7146,7121
2023-10-25,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4315,4964,4639,4712
2023-10-25,Groundnut,Rajkot Market,Gujarat,GG-20,5077,5841,5459,5445
2023-10-25,Maize,Nizamabad APMC,Telangana,DHM-117,1857,2137,1997,1990
2023-10-25,Turmeric,Nizamabad Market,Telangana,Rajapuri,7153,8230,7692,7854
2023-10-25,Chilli,Guntur APMC,Andhra Pradesh,S-334,8172,9402,8787,8587
2023-10-25,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2086,2400,2243,2199
2023-10-25,Tomato,Kolar Market,Karnataka,Hybrid,1759,2024,1891,1885
2023-10-25,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1296,1491,1394,1466
2023-10-25,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5666,6519,6092,5864
2023-10-26,Wheat,Azadpur Mandi,Delhi,HD-2967,2437,2804,2620,2512
2023-10-26,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3044,3503,3273,3350
2023-10-26,Cotton,Adilabad APMC,Telangana,Bt Cotton,6920,7962,7441,7119
2023-10-26,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4507,5186,4846,4711
2023-10-26,Groundnut,Rajkot Market,Gujarat,GG-20,5011,5766,5389,5444
2023-10-26,Maize,Nizamabad APMC,Telangana,DHM-117,1845,2123,1984,1989
2023-10-26,Turmeric,Nizamabad Market,Telangana,Rajapuri,7039,8099,7569,7851
2023-10-26,Chilli,Guntur APMC,Andhra Pradesh,S-334,8314,9565,8939,8584
2023-10-26,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1981,2279,2130,2198
2023-10-26,Tomato,Kolar Market,Karnataka,Hybrid,1837,2114,1976,1884
2023-10-26,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1341,1543,1442,1466
2023-10-26,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5702,6561,6131,5862
2023-10-27,Wheat,Azadpur Mandi,Delhi,HD-2967,2285,2629,2457,2512
2023-10-27,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2978,3426,3202,3349
2023-10-27,Cotton,Adilabad APMC,Telangana,Bt Cotton,6670,7674,7172,7116
2023-10-27,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4192,4823,4508,4709
2023-10-27,Groundnut,Rajkot Market,Gujarat,GG-20,5093,5860,5477,5442
2023-10-27,Maize,Nizamabad APMC,Telangana,DHM-117,1905,2192,2048,1988
2023-10-27,Turmeric,Nizamabad Market,Telangana,Rajapuri,7009,8064,7537,7849
2023-10-27,Chilli,Guntur APMC,Andhra Pradesh,S-334,7999,9203,8601,8581
2023-10-27,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2051,2360,2206,2198
2023-10-27,Tomato,Kolar Market,Karnataka,Hybrid,1722,1981,1851,1884
2023-10-27,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1414,1627,1521,1465
2023-10-27,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5258,6050,5654,5861
2023-10-28,Wheat,Azadpur Mandi,Delhi,HD-2967,2332,2683,2508,2511
2023-10-28,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3091,3557,3324,3348
2023-10-28,Cotton,Adilabad APMC,Telangana,Bt Cotton,6293,7240,6766,7114
2023-10-28,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4251,4891,4571,4708
2023-10-28,Groundnut,Rajkot Market,Gujarat,GG-20,5292,6089,5690,5440
2023-10-28,Maize,Nizamabad APMC,Telangana,DHM-117,1783,2052,1917,1988
2023-10-28,Turmeric,Nizamabad Market,Telangana,Rajapuri,7213,8298,7756,7846
2023-10-28,Chilli,Guntur APMC,Andhra Pradesh,S-334,7702,8861,8281,8579
2023-10-28,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2090,2405,2247,2197
2023-10-28,Tomato,Kolar Market,Karnataka,Hybrid,1665,1916,1791,1883
2023-10-28,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1358,1563,1461,1465
2023-10-28,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5290,6086,5688,5859
2023-10-29,Wheat,Azadpur Mandi,Delhi,HD-2967,2425,2791,2608,2510
2023-10-29,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3149,3622,3386,3347
2023-10-29,Cotton,Adilabad APMC,Telangana,Bt Cotton,6573,7562,7067,7112
2023-10-29,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4448,5118,4783,4706
2023-10-29,Groundnut,Rajkot Market,Gujarat,GG-20,5293,6090,5691,5438
2023-10-29,Maize,Nizamabad APMC,Telangana,DHM-117,1762,2028,1895,1987
2023-10-29,Turmeric,Nizamabad Market,Telangana,Rajapuri,6959,8007,7483,7844
2023-10-29,Chilli,Guntur APMC,Andhra Pradesh,S-334,7837,9017,8427,8576
2023-10-29,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2047,2355,2201,2196
2023-10-29,Tomato,Kolar Market,Karnataka,Hybrid,1684,1937,1810,1883
2023-10-29,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1389,1598,1494,1464
2023-10-29,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5639,6488,6064,5857
2023-10-30,Wheat,Azadpur Mandi,Delhi,HD-2967,2299,2645,2472,2509
2023-10-30,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3263,3754,3509,3346
2023-10-30,Cotton,Adilabad APMC,Telangana,Bt Cotton,6939,7984,7462,7110
2023-10-30,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4368,5026,4697,4705
2023-10-30,Groundnut,Rajkot Market,Gujarat,GG-20,5221,6006,5613,5437
2023-10-30,Maize,Nizamabad APMC,Telangana,DHM-117,1870,2152,2011,1987
2023-10-30,Turmeric,Nizamabad Market,Telangana,Rajapuri,7453,8575,8014,7842
2023-10-30,Chilli,Guntur APMC,Andhra Pradesh,S-334,7657,8810,8234,8573
2023-10-30,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2095,2411,2253,2196
2023-10-30,Tomato,Kolar Market,Karnataka,Hybrid,1724,1983,1854,1882
2023-10-30,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1396,1606,1501,1464
2023-10-30,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5443,6262,5853,5855
2023-10-31,Wheat,Azadpur Mandi,Delhi,HD-2967,2369,2725,2547,2508
2023-10-31,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3114,3582,3348,3345
2023-10-31,Cotton,Adilabad APMC,Telangana,Bt Cotton,6889,7927,7408,7107
2023-10-31,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4167,4794,4480,4703
2023-10-31,Groundnut,Rajkot Market,Gujarat,GG-20,5103,5871,5487,5435
2023-10-31,Maize,Nizamabad APMC,Telangana,DHM-117,1808,2080,1944,1986
2023-10-31,Turmeric,Nizamabad Market,Telangana,Rajapuri,7337,8442,7889,7839
2023-10-31,Chilli,Guntur APMC,Andhra Pradesh,S-334,8114,9335,8725,8571
2023-10-31,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2092,2407,2250,2195
2023-10-31,Tomato,Kolar Market,Karnataka,Hybrid,1808,2081,1945,1881
2023-10-31,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1344,1546,1445,1463
2023-10-31,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5337,6140,5739,5853
2023-11-01,Wheat,Azadpur Mandi,Delhi,HD-2967,2254,2593,2424,2508
2023-11-01,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3080,3544,3312,3344
2023-11-01,Cotton,Adilabad APMC,Telangana,Bt Cotton,6592,7584,7088,7105
2023-11-01,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4479,5153,4816,4702
2023-11-01,Groundnut,Rajkot Market,Gujarat,GG-20,4801,5524,5163,5433
2023-11-01,Maize,Nizamabad APMC,Telangana,DHM-117,1808,2080,1944,1985
2023-11-01,Turmeric,Nizamabad Market,Telangana,Rajapuri,7048,8109,7578,7837
2023-11-01,Chilli,Guntur APMC,Andhra Pradesh,S-334,7632,8781,8207,8568
2023-11-01,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1970,2267,2119,2194
2023-11-01,Tomato,Kolar Market,Karnataka,Hybrid,1745,2007,1876,1881
2023-11-01,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1322,1521,1422,1463
2023-11-01,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5373,6182,5778,5851
2023-11-02,Wheat,Azadpur Mandi,Delhi,HD-2967,2226,2561,2393,2507
2023-11-02,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3116,3585,3350,3343
2023-11-02,Cotton,Adilabad APMC,Telangana,Bt Cotton,6449,7420,6935,7103
2023-11-02,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4162,4789,4476,4700
2023-11-02,Groundnut,Rajkot Market,Gujarat,GG-20,5148,5923,5535,5432
2023-11-02,Maize,Nizamabad APMC,Telangana,DHM-117,1891,2176,2034,1985
2023-11-02,Turmeric,Nizamabad Market,Telangana,Rajapuri,7326,8429,7877,7834
2023-11-02,Chilli,Guntur APMC,Andhra Pradesh,S-334,7906,9096,8501,8565
2023-11-02,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2031,2337,2184,2194
2023-11-02,Tomato,Kolar Market,Karnataka,Hybrid,1812,2085,1949,1880
2023-11-02,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1324,1524,1424,1462
2023-11-02,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5366,6174,5770,5849
2023-11-03,Wheat,Azadpur Mandi,Delhi,HD-2967,2394,2755,2575,2506
2023-11-03,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2995,3446,3220,3342
2023-11-03,Cotton,Adilabad APMC,Telangana,Bt Cotton,6844,7875,7360,7101
2023-11-03,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4171,4799,4485,4699
2023-11-03,Groundnut,Rajkot Market,Gujarat,GG-20,5132,5905,5518,5430
2023-11-03,Maize,Nizamabad APMC,Telangana,DHM-117,1848,2126,1987,1984
2023-11-03,Turmeric,Nizamabad Market,Telangana,Rajapuri,7391,8503,7947,7832
2023-11-03,Chilli,Guntur APMC,Andhra Pradesh,S-334,7989,9192,8591,8563
2023-11-03,Onion,Lasalgaon Market,Maharashtra,Nasik Red,2125,2444,2284,2193
2023-11-03,Tomato,Kolar Market,Karnataka,Hybrid,1792,2062,1927,1880
2023-11-03,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1374,1581,1478,1462
2023-11-03,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5587,6428,6008,5848
2023-11-04,Wheat,Azadpur Mandi,Delhi,HD-2967,2277,2620,2449,2505
2023-11-04,Rice,Guntur Market,Andhra Pradesh,BPT-5204,3069,3531,3300,3340
2023-11-04,Cotton,Adilabad APMC,Telangana,Bt Cotton,6643,7643,7143,7098
2023-11-04,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4411,5075,4743,4698
2023-11-04,Groundnut,Rajkot Market,Gujarat,GG-20,4952,5698,5325,5428
2023-11-04,Maize,Nizamabad APMC,Telangana,DHM-117,1896,2182,2039,1983
2023-11-04,Turmeric,Nizamabad Market,Telangana,Rajapuri,7062,8125,7593,7829
2023-11-04,Chilli,Guntur APMC,Andhra Pradesh,S-334,7943,9139,8541,8560
2023-11-04,Onion,Lasalgaon Market,Maharashtra,Nasik Red,1992,2292,2142,2192
2023-11-04,Tomato,Kolar Market,Karnataka,Hybrid,1758,2023,1890,1879
2023-11-04,Potato,Agra Mandi,Uttar Pradesh,Kufri Jyoti,1398,1609,1504,1461
2023-11-04,Mustard,Jaipur Mandi,Rajasthan,Pusa Bold,5261,6053,5657,5846
2023-11-05,Wheat,Azadpur Mandi,Delhi,HD-2967,2376,2734,2555,2505
2023-11-05,Rice,Guntur Market,Andhra Pradesh,BPT-5204,2953,3397,3175,3339
2023-11-05,Cotton,Adilabad APMC,Telangana,Bt Cotton,6447,7418,6933,7096
2023-11-05,Soybean,Indore Mandi,Madhya Pradesh,JS-335,4358,5014,4686,4696
2023-11-05,Groundnut,Rajkot Market,Gujarat,GG-20,4960,5707,5334,5427
2023-11-05,Maize,Nizamabad APMC,Telangana,DHM-117,1864,2145,2004,1983
